"No.","Time","Source","Destination","Protocol","Length","Time since previous frame in this TCP stream","Time delta from previous captured frame","Sequence Number","TCP Flags","This is an ACK to the segment in frame","TCP payload","Payload","Header Length","Info"
"14631","12:28:52.171946","192.168.0.101","34.240.107.124","TCP","66","15.082534000","5.823975000","9052","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=9052 Ack=9053 Win=1002 Len=0 TSval=2011568430 TSecr=924889127"
"14632","12:28:52.192961","34.240.107.124","192.168.0.101","TCP","66","0.021015000","0.021015000","9053","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=9053 Ack=9053 Win=120 Len=0 TSval=924904231 TSecr=2011538272"
"14633","12:28:56.992335","192.168.0.101","34.240.107.124","TLSv1.2","97","4.799374000","4.799374000","9053","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a00000000000006daadd0f8c109e60f48d3fcb9fdd7f4063ddc15","","32","Application Data"
"14634","12:28:57.013993","34.240.107.124","192.168.0.101","TLSv1.2","97","0.021658000","0.021658000","9053","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","14633","170303001a00000000000006db9427ae7919f4c91ac29b836fdc9d1f0b8bc1","","32","Application Data"
"14635","12:28:57.014434","192.168.0.101","34.240.107.124","TCP","66","0.000441000","0.000441000","9084","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","14634","","","32","49730  >  443 [ACK] Seq=9084 Ack=9084 Win=1002 Len=0 TSval=2011573272 TSecr=924909052"
"14636","12:29:01.387969","192.168.0.101","52.210.184.200","TCP","66","15.039998000","4.373535000","102289","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=102289 Ack=15590 Win=8157 Len=0 TSval=3291020188 TSecr=4106001761"
"14637","12:29:01.407247","52.210.184.200","192.168.0.101","TCP","66","0.019278000","0.019278000","15590","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=15590 Ack=102290 Win=425 Len=0 TSval=4106016821 TSecr=3291005148"
"14638","12:29:02.117347","192.168.0.1","224.0.0.1","IGMPv2","60","","0.710100000","","","","","","","Membership Query, general"
"14639","12:29:02.118138","192.168.0.1","224.0.0.1","IGMPv2","60","","0.000791000","","","","","","","Membership Query, general"
"14640","12:29:05.014654","192.168.0.1","239.255.255.250","SSDP","306","","2.896516000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14641","12:29:05.118371","192.168.0.1","239.255.255.250","SSDP","315","","0.103717000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14642","12:29:05.222188","192.168.0.1","239.255.255.250","SSDP","378","","0.103817000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14643","12:29:05.326462","192.168.0.1","239.255.255.250","SSDP","370","","0.104274000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14644","12:29:05.430505","192.168.0.1","239.255.255.250","SSDP","315","","0.104043000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14645","12:29:05.534363","192.168.0.1","239.255.255.250","SSDP","354","","0.103858000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14646","12:29:05.638402","192.168.0.1","239.255.255.250","SSDP","386","","0.104039000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14647","12:29:05.742384","192.168.0.1","239.255.255.250","SSDP","315","","0.103982000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14648","12:29:05.846334","192.168.0.1","239.255.255.250","SSDP","374","","0.103950000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14649","12:29:05.950438","192.168.0.1","239.255.255.250","SSDP","368","","0.104104000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14650","12:29:06.054480","192.168.0.1","239.255.255.250","SSDP","315","","0.104042000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14651","12:29:06.158157","192.168.0.1","239.255.255.250","SSDP","370","","0.103677000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14652","12:29:06.262439","192.168.0.1","239.255.255.250","SSDP","380","","0.104282000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14653","12:29:12.139927","192.168.0.101","34.240.107.124","TCP","66","15.125493000","5.877488000","9083","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=9083 Ack=9084 Win=1002 Len=0 TSval=2011588398 TSecr=924909052"
"14654","12:29:12.161028","34.240.107.124","192.168.0.101","TCP","66","0.021101000","0.021101000","9084","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=9084 Ack=9084 Win=120 Len=0 TSval=924924199 TSecr=2011573272"
"14655","12:29:16.491901","192.168.0.101","52.210.184.200","TCP","66","15.084654000","4.330873000","102289","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=102289 Ack=15590 Win=8157 Len=0 TSval=3291035292 TSecr=4106016821"
"14656","12:29:16.511661","52.210.184.200","192.168.0.101","TCP","66","0.019760000","0.019760000","15590","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=15590 Ack=102290 Win=425 Len=0 TSval=4106031926 TSecr=3291005148"
"14657","12:29:21.327046","192.168.0.101","52.210.184.200","TLSv1.2","97","4.815385000","4.815385000","102290","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a0000000000000864dfde3aeb818e6415e6327767e358024fc408","","32","Application Data"
"14658","12:29:21.348315","52.210.184.200","192.168.0.101","TLSv1.2","97","0.021269000","0.021269000","15590","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","14657","170303001a00000000000009ce88b58c21031fcd3fbbf0577d1683cea4e435","","32","Application Data"
"14659","12:29:21.348781","192.168.0.101","52.210.184.200","TCP","66","0.000466000","0.000466000","102321","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","14658","","","32","58088  >  443 [ACK] Seq=102321 Ack=15621 Win=8157 Len=0 TSval=3291040149 TSecr=4106036762"
"14660","12:29:26.014740","192.168.0.1","239.255.255.250","SSDP","306","","4.665959000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14661","12:29:26.118405","192.168.0.1","239.255.255.250","SSDP","315","","0.103665000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14662","12:29:26.222257","192.168.0.1","239.255.255.250","SSDP","378","","0.103852000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14663","12:29:26.326282","192.168.0.1","239.255.255.250","SSDP","370","","0.104025000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14664","12:29:26.430424","192.168.0.1","239.255.255.250","SSDP","315","","0.104142000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14665","12:29:26.534345","192.168.0.1","239.255.255.250","SSDP","354","","0.103921000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14666","12:29:26.638448","192.168.0.1","239.255.255.250","SSDP","386","","0.104103000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14667","12:29:26.742328","192.168.0.1","239.255.255.250","SSDP","315","","0.103880000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14668","12:29:26.846191","192.168.0.1","239.255.255.250","SSDP","374","","0.103863000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14669","12:29:26.950433","192.168.0.1","239.255.255.250","SSDP","368","","0.104242000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14670","12:29:27.054491","192.168.0.1","239.255.255.250","SSDP","315","","0.104058000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14671","12:29:27.158401","192.168.0.1","239.255.255.250","SSDP","370","","0.103910000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14672","12:29:27.243772","192.168.0.101","34.240.107.124","TCP","66","15.082744000","0.085371000","9083","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=9083 Ack=9084 Win=1002 Len=0 TSval=2011603503 TSecr=924924199"
"14673","12:29:27.262325","192.168.0.1","239.255.255.250","SSDP","380","","0.018553000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14674","12:29:27.265749","34.240.107.124","192.168.0.101","TCP","66","0.021977000","0.003424000","9084","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=9084 Ack=9084 Win=120 Len=0 TSval=924939304 TSecr=2011573272"
"14675","12:29:31.992076","192.168.0.101","34.240.107.124","TLSv1.2","97","4.726327000","4.726327000","9084","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a00000000000006dbf3bc9c6764995baacc699b669375b0ac3cca","","32","Application Data"
"14676","12:29:32.014686","34.240.107.124","192.168.0.101","TLSv1.2","97","0.022610000","0.022610000","9084","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","14675","170303001a00000000000006dc8f82f44081a05556cc2fafdb8719f4bb357a","","32","Application Data"
"14677","12:29:32.015171","192.168.0.101","34.240.107.124","TCP","66","0.000485000","0.000485000","9115","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","14676","","","32","49730  >  443 [ACK] Seq=9115 Ack=9115 Win=1002 Len=0 TSval=2011608274 TSecr=924944052"
"14678","12:29:36.459875","192.168.0.101","52.210.184.200","TCP","66","15.111094000","4.444704000","102320","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=102320 Ack=15621 Win=8157 Len=0 TSval=3291055261 TSecr=4106036762"
"14679","12:29:36.479477","52.210.184.200","192.168.0.101","TCP","66","0.019602000","0.019602000","15621","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=15621 Ack=102321 Win=425 Len=0 TSval=4106051894 TSecr=3291040149"
"14680","12:29:47.014716","192.168.0.1","239.255.255.250","SSDP","306","","10.535239000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14681","12:29:47.118425","192.168.0.1","239.255.255.250","SSDP","315","","0.103709000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14682","12:29:47.211899","192.168.0.101","34.240.107.124","TCP","66","15.196728000","0.093474000","9114","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=9114 Ack=9115 Win=1002 Len=0 TSval=2011623471 TSecr=924944052"
"14683","12:29:47.222409","192.168.0.1","239.255.255.250","SSDP","378","","0.010510000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14684","12:29:47.233168","34.240.107.124","192.168.0.101","TCP","66","0.021269000","0.010759000","9115","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=9115 Ack=9115 Win=120 Len=0 TSval=924959271 TSecr=2011608274"
"14685","12:29:47.326358","192.168.0.1","239.255.255.250","SSDP","370","","0.093190000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14686","12:29:47.430553","192.168.0.1","239.255.255.250","SSDP","315","","0.104195000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14687","12:29:47.534409","192.168.0.1","239.255.255.250","SSDP","354","","0.103856000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14688","12:29:47.638530","192.168.0.1","239.255.255.250","SSDP","386","","0.104121000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14689","12:29:47.742574","192.168.0.1","239.255.255.250","SSDP","315","","0.104044000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14690","12:29:47.846260","192.168.0.1","239.255.255.250","SSDP","374","","0.103686000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14691","12:29:47.950459","192.168.0.1","239.255.255.250","SSDP","368","","0.104199000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14692","12:29:48.054557","192.168.0.1","239.255.255.250","SSDP","315","","0.104098000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14693","12:29:48.158451","192.168.0.1","239.255.255.250","SSDP","370","","0.103894000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14694","12:29:48.262457","192.168.0.1","239.255.255.250","SSDP","380","","0.104006000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14695","12:29:51.563890","192.168.0.101","52.210.184.200","TCP","66","15.084413000","3.301433000","102320","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=102320 Ack=15621 Win=8157 Len=0 TSval=3291070365 TSecr=4106051894"
"14696","12:29:51.583567","52.210.184.200","192.168.0.101","TCP","66","0.019677000","0.019677000","15621","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=15621 Ack=102321 Win=425 Len=0 TSval=4106066998 TSecr=3291040149"
"14697","12:29:56.326900","192.168.0.101","52.210.184.200","TLSv1.2","97","4.743333000","4.743333000","102321","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a000000000000086531826285419184664e64c91f9f569fa87a87","","32","Application Data"
"14698","12:29:56.347093","52.210.184.200","192.168.0.101","TLSv1.2","97","0.020193000","0.020193000","15621","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","14697","170303001a00000000000009cf765bf868b825ddc4a5f11f7154dec190da41","","32","Application Data"
"14699","12:29:56.347579","192.168.0.101","52.210.184.200","TCP","66","0.000486000","0.000486000","102352","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","14698","","","32","58088  >  443 [ACK] Seq=102352 Ack=15652 Win=8157 Len=0 TSval=3291075149 TSecr=4106071762"
"14700","12:30:02.315934","192.168.0.101","34.240.107.124","TCP","66","15.082766000","5.968355000","9114","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=9114 Ack=9115 Win=1002 Len=0 TSval=2011638575 TSecr=924959271"
"14701","12:30:02.337314","34.240.107.124","192.168.0.101","TCP","66","0.021380000","0.021380000","9115","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=9115 Ack=9115 Win=120 Len=0 TSval=924974375 TSecr=2011608274"
"14702","12:30:06.992060","192.168.0.101","34.240.107.124","TLSv1.2","97","4.654746000","4.654746000","9115","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a00000000000006dcde854fea19572a5c0d067615fb19f71b9d92","","32","Application Data"
"14703","12:30:07.013419","34.240.107.124","192.168.0.101","TLSv1.2","97","0.021359000","0.021359000","9115","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","14702","170303001a00000000000006dd58b5962cf9316c6468fa3f6c16e904ffbd22","","32","Application Data"
"14704","12:30:07.013886","192.168.0.101","34.240.107.124","TCP","66","0.000467000","0.000467000","9146","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","14703","","","32","49730  >  443 [ACK] Seq=9146 Ack=9146 Win=1002 Len=0 TSval=2011643274 TSecr=924979052"
"14705","12:30:08.015062","192.168.0.1","239.255.255.250","SSDP","306","","1.001176000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14706","12:30:08.118460","192.168.0.1","239.255.255.250","SSDP","315","","0.103398000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14707","12:30:08.222415","192.168.0.1","239.255.255.250","SSDP","378","","0.103955000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14708","12:30:08.326543","192.168.0.1","239.255.255.250","SSDP","370","","0.104128000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14709","12:30:08.430395","192.168.0.1","239.255.255.250","SSDP","315","","0.103852000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14710","12:30:08.534420","192.168.0.1","239.255.255.250","SSDP","354","","0.104025000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14711","12:30:08.638545","192.168.0.1","239.255.255.250","SSDP","386","","0.104125000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14712","12:30:08.742582","192.168.0.1","239.255.255.250","SSDP","315","","0.104037000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14713","12:30:08.846228","192.168.0.1","239.255.255.250","SSDP","374","","0.103646000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14714","12:30:08.950330","192.168.0.1","239.255.255.250","SSDP","368","","0.104102000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14715","12:30:09.054609","192.168.0.1","239.255.255.250","SSDP","315","","0.104279000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14716","12:30:09.158469","192.168.0.1","239.255.255.250","SSDP","370","","0.103860000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14717","12:30:09.262578","192.168.0.1","239.255.255.250","SSDP","380","","0.104109000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14718","12:30:11.531936","192.168.0.101","52.210.184.200","TCP","66","15.184357000","2.269358000","102351","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=102351 Ack=15652 Win=8157 Len=0 TSval=3291090334 TSecr=4106071762"
"14719","12:30:11.551788","52.210.184.200","192.168.0.101","TCP","66","0.019852000","0.019852000","15652","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=15652 Ack=102352 Win=425 Len=0 TSval=4106086967 TSecr=3291075149"
"14720","12:30:22.027801","192.168.0.101","34.240.107.124","TCP","66","15.013915000","10.476013000","9145","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=9145 Ack=9146 Win=1002 Len=0 TSval=2011658288 TSecr=924979052"
"14721","12:30:22.049616","34.240.107.124","192.168.0.101","TCP","66","0.021815000","0.021815000","9146","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=9146 Ack=9146 Win=120 Len=0 TSval=924994087 TSecr=2011643274"
"14722","12:30:26.635807","192.168.0.101","52.210.184.200","TCP","66","15.084019000","4.586191000","102351","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=102351 Ack=15652 Win=8157 Len=0 TSval=3291105438 TSecr=4106086967"
"14723","12:30:26.655181","52.210.184.200","192.168.0.101","TCP","66","0.019374000","0.019374000","15652","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=15652 Ack=102352 Win=425 Len=0 TSval=4106102071 TSecr=3291075149"
"14724","12:30:29.014821","192.168.0.1","239.255.255.250","SSDP","306","","2.359640000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14725","12:30:29.118469","192.168.0.1","239.255.255.250","SSDP","315","","0.103648000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14726","12:30:29.222446","192.168.0.1","239.255.255.250","SSDP","378","","0.103977000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14727","12:30:29.326603","192.168.0.1","239.255.255.250","SSDP","370","","0.104157000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14728","12:30:29.430629","192.168.0.1","239.255.255.250","SSDP","315","","0.104026000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14729","12:30:29.534308","192.168.0.1","239.255.255.250","SSDP","354","","0.103679000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14730","12:30:29.638598","192.168.0.1","239.255.255.250","SSDP","386","","0.104290000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14731","12:30:29.742610","192.168.0.1","239.255.255.250","SSDP","315","","0.104012000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14732","12:30:29.846459","192.168.0.1","239.255.255.250","SSDP","374","","0.103849000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14733","12:30:29.950581","192.168.0.1","239.255.255.250","SSDP","368","","0.104122000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14734","12:30:30.054606","192.168.0.1","239.255.255.250","SSDP","315","","0.104025000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14735","12:30:30.158460","192.168.0.1","239.255.255.250","SSDP","370","","0.103854000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14736","12:30:30.262621","192.168.0.1","239.255.255.250","SSDP","380","","0.104161000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14737","12:30:31.326800","192.168.0.101","52.210.184.200","TLSv1.2","97","4.671619000","1.064179000","102352","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a0000000000000866bf4daae5497b74f40d2eba3827f013ad16d4","","32","Application Data"
"14738","12:30:31.347018","52.210.184.200","192.168.0.101","TLSv1.2","97","0.020218000","0.020218000","15652","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","14737","170303001a00000000000009d003faf20775c50b8779fc479fddcb238751f7","","32","Application Data"
"14739","12:30:31.347514","192.168.0.101","52.210.184.200","TCP","66","0.000496000","0.000496000","102383","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","14738","","","32","58088  >  443 [ACK] Seq=102383 Ack=15683 Win=8157 Len=0 TSval=3291110150 TSecr=4106106763"
